GeneID	#Tissues	maxPeptides	medianSpectralCount	medianAbundance	SpectralCount.Adult_Adrenalgland	SpectralCount.Adult_Bcells	SpectralCount.Adult_CD4Tcells	SpectralCount.Adult_CD8Tcells	SpectralCount.Adult_Colon	SpectralCount.Adult_Esophagus	SpectralCount.Adult_Frontalcortex	SpectralCount.Adult_Gallbladder	SpectralCount.Adult_Heart	SpectralCount.Adult_Kidney	SpectralCount.Adult_Liver	SpectralCount.Adult_Lung	SpectralCount.Adult_Monocytes	SpectralCount.Adult_NKcells	SpectralCount.Adult_Ovary	SpectralCount.Adult_Pancreas	SpectralCount.Adult_Platelets	SpectralCount.Adult_Prostate	SpectralCount.Adult_Rectum	SpectralCount.Adult_Retina	SpectralCount.Adult_Spinalcord	SpectralCount.Adult_Testis	SpectralCount.Adult_Urinarybladder	SpectralCount.Fetal_Brain	SpectralCount.Fetal_Gut	SpectralCount.Fetal_Heart	SpectralCount.Fetal_Liver	SpectralCount.Fetal_Ovary	SpectralCount.Fetal_Placenta	SpectralCount.Fetal_Testis	WithInSampleAbundance.Adult_Adrenalgland	WithInSampleAbundance.Adult_Bcells	WithInSampleAbundance.Adult_CD4Tcells	WithInSampleAbundance.Adult_CD8Tcells	WithInSampleAbundance.Adult_Colon	WithInSampleAbundance.Adult_Esophagus	WithInSampleAbundance.Adult_Frontalcortex	WithInSampleAbundance.Adult_Gallbladder	WithInSampleAbundance.Adult_Heart	WithInSampleAbundance.Adult_Kidney	WithInSampleAbundance.Adult_Liver	WithInSampleAbundance.Adult_Lung	WithInSampleAbundance.Adult_Monocytes	WithInSampleAbundance.Adult_NKcells	WithInSampleAbundance.Adult_Ovary	WithInSampleAbundance.Adult_Pancreas	WithInSampleAbundance.Adult_Platelets	WithInSampleAbundance.Adult_Prostate	WithInSampleAbundance.Adult_Rectum	WithInSampleAbundance.Adult_Retina	WithInSampleAbundance.Adult_Spinalcord	WithInSampleAbundance.Adult_Testis	WithInSampleAbundance.Adult_Urinarybladder	WithInSampleAbundance.Fetal_Brain	WithInSampleAbundance.Fetal_Gut	WithInSampleAbundance.Fetal_Heart	WithInSampleAbundance.Fetal_Liver	WithInSampleAbundance.Fetal_Ovary	WithInSampleAbundance.Fetal_Placenta	WithInSampleAbundance.Fetal_Testis
ENSG00000143756	2	3	3	2.02028327391642e-06	-	3	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.64980188030238e-06	-	1.39076466753046e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000143761	30	15	36	0.000268915604896209	62	39	37	87.5	24	12.5	60	28.5	17.5	14	27	17.5	23	81	56.5	30.5	104	53	14.5	35	60	36	30	107	41	80	66	87.5	110.5	70.5	0.000476288023469367	0.000249975559215051	0.000167608523001367	0.000285533114373387	0.00015504632144582	8.94693194307967e-05	0.000997168237505242	8.27887514563214e-05	0.000110701808587425	4.8748927992221e-05	0.000185904176926601	0.000190337188581171	0.00036402551880074	0.000470147789830465	0.000342372178477395	0.000211634214845269	0.00110243287975708	0.000269150522195746	0.000142624691210957	0.000366878626346507	0.000229240550140575	0.000148129924843487	0.00017514917473925	0.000258979171088615	0.000602387943367084	0.000271714714487554	0.000213447163130013	0.000970212130826046	0.000256386850165134	0.000335480926895765
ENSG00000143768	1	5	14	2.72736744315221e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.72736744315221e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000143772	10	15	9	9.12827159470215e-06	-	6	10	16	4	-	11	-	-	-	-	-	-	7	-	-	6.5	-	3	-	13	-	16	-	-	-	-	-	-	-	-	3.14111551295925e-06	1.91361187238173e-05	7.11293133949852e-06	6.33841703525509e-06	-	1.52225624972537e-05	-	-	-	-	-	-	2.31837238947511e-06	-	-	1.41607099895108e-05	-	4.93492035811208e-06	-	1.64304517064812e-05	-	1.07662601491022e-05	-	-	-	-	-	-	-
ENSG00000143774	26	16	9	3.11947695058886e-05	14	-	4	25	8	-	6	3	3	10	-	9	4	18	13.5	7.5	10	10	7.5	152.5	18	15	8	7	10	8	6.5	10.5	-	11.5	4.32021011498789e-05	-	2.06838861396021e-05	3.33336316060575e-05	2.93600290964259e-05	-	2.91917106814868e-05	1.35754426765429e-05	1.11460342999927e-05	3.7138617686378e-05	-	3.4031687360159e-05	5.48721910201894e-05	2.74072859803275e-05	4.90686697494766e-05	4.59333703172991e-05	2.93500284935536e-05	4.06117939483466e-05	2.46525131038674e-05	0.000515549862950543	3.64060496517654e-05	4.24603607273711e-05	2.93975560258738e-05	2.47908203474631e-05	4.51093667816531e-05	1.88159395653001e-05	6.94879661156027e-06	6.42808491425625e-05	-	2.34098292585694e-05
ENSG00000143776	12	20	9	8.23952701598451e-06	-	-	-	-	8	-	4	5	-	-	-	-	-	-	17	11	-	19	-	14	4	10	15	9	-	4	-	-	-	-	-	-	-	-	1.54212025138467e-05	-	7.70748447995324e-06	5.1002746464286e-06	-	-	-	-	-	-	5.307523028368e-06	1.19427777192386e-05	-	2.69862777894833e-05	-	8.23952701598451e-06	2.68668274228199e-06	9.5231010336455e-06	9.90570228309859e-06	2.9813446084792e-05	-	2.7269711387693e-06	-	-	-	-
ENSG00000143793	8	6	5	5.25417865165386e-06	-	5	4	8	-	-	-	-	-	-	-	-	-	4	6	-	-	-	-	-	-	4	-	-	-	5	-	3	-	-	-	4.59653271659924e-06	3.63702917132455e-05	5.64839804987707e-06	-	-	-	-	-	-	-	-	-	7.2040974322006e-06	4.13776869211653e-06	-	-	-	-	-	-	5.25417865165386e-06	-	-	-	5.07239601788291e-06	-	2.56915423879243e-05	-	-
ENSG00000143797	3	6	5	1.12642423789837e-05	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	5	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.21934448226802e-06	-	-	-	-	-	-	-	-	-	2.79313489997129e-05	-	-	3.29405052549501e-06	-	-	-	-	-	-	-	-	-	-
ENSG00000143799	29	83	57	9.94309884844634e-05	34.5	729.5	78	379.5	36.5	3	55	33	8	5	24	29	32.5	50	138	81	-	46	45.5	153	33	134	27.5	85	85	109	80	182	22.5	84	0.000104809257950153	0.000675290627380551	0.000647314695683982	0.000319074703127829	6.59584432790731e-05	8.75291224753579e-05	5.49119784614474e-05	5.18373975722994e-05	1.34870419356433e-05	5.91270663982387e-06	5.76908285437636e-05	3.93270793172073e-05	0.000157250787500188	0.000155233520417892	0.000140198588407915	0.000222955626895073	-	5.43053285796362e-05	9.11906295479411e-05	0.000298029399741657	5.18943404474903e-05	0.000171386009108354	3.4291391245407e-05	0.000115830878975229	0.000120807953731841	0.000152872705888964	6.94291210998045e-05	0.000448157320583992	3.55233734465823e-05	7.79935881895388e-05
ENSG00000143801	1	3	5	4.28048886795332e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.28048886795332e-06	-	-	-	-	-	-	-	-
ENSG00000143811	9	5	4	8.72427809935555e-06	6	-	-	4	-	-	-	-	-	4	-	-	-	-	4	5	-	6	-	5.5	-	-	-	-	-	-	-	4.5	-	4	1.24616213046102e-05	-	-	4.28673691469465e-06	-	-	-	-	-	8.72427809935555e-06	-	-	-	-	4.19355562638939e-06	3.58057273751758e-05	-	4.12650025847046e-06	-	6.46437580216528e-06	-	-	-	-	-	-	-	2.18061950650949e-05	-	1.00206800963164e-05
ENSG00000143815	24	24	12	4.86192851186447e-05	-	115	32	119	9.5	-	-	7	-	-	12.5	9	25	12	16	13	9	4	11.5	4	-	11	4	7.5	9	6.5	19	12.5	5	15	-	0.000325532031756972	0.00035617609935541	0.000255390775103835	2.50800670541295e-05	-	-	3.1881451644682e-05	-	-	6.68592172429283e-05	7.92976291778532e-05	0.000420893399783281	0.0002453913110973	3.21599204713313e-05	7.71198461546769e-05	3.47817024251415e-05	8.54169889586423e-06	4.74077039996308e-05	6.11100149976234e-06	-	3.2180933089057e-05	3.30483407832831e-05	1.48489928707645e-05	3.25541193018664e-05	1.79838632924571e-05	3.93640128172747e-05	0.000130024815673377	5.34166074470851e-05	1.40430545232937e-05
ENSG00000143819	26	38	48.5	0.000193918198728317	427	5	-	-	33	20	29	24	10	60	300	67	10	-	177.5	70	-	58.5	44.5	48	60.5	155	83	19	8	18	240	103.5	17.5	208	0.00588352906159902	3.9962586540703e-06	-	-	0.000137997236657662	0.000215103478292297	0.000126481532014609	0.000189011401873927	8.7252771492413e-05	0.000303620381212382	0.00316651763128941	0.0003418250579407	6.66956789440792e-05	-	0.000778278605251701	0.000655700831122764	-	0.000149383376473593	0.000154451033499419	0.000117743961504674	0.000185582837123293	0.000808282214777424	0.000194118456735136	5.74416033352928e-05	2.18839231249056e-05	4.89165978268819e-05	0.000620445703211157	0.000538232223600628	4.31810382365778e-05	0.0014539036540341
ENSG00000143839	2	3	3	7.69805663501787e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.12062359394297e-05	-	4.18987733060602e-06
ENSG00000143847	1	10	13	1.92307414360974e-05	-	-	-	-	-	-	13	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.92307414360974e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000143850	11	17	5	1.12300280447175e-05	-	-	-	-	3	-	13	-	-	-	15	-	-	-	-	25	-	4	4	-	5	-	-	-	4	4	17.5	-	6	-	-	-	-	-	1.25510611005762e-05	-	1.54959946470365e-05	-	-	-	2.3761702306088e-05	-	-	-	-	2.31272181605052e-05	-	6.00999557434636e-06	8.27500801879386e-06	-	6.69455326674951e-06	-	-	-	2.0948826586159e-05	3.67636338548378e-06	1.05730995630233e-05	-	1.12300280447175e-05	-
ENSG00000143851	8	9	8	3.53674917570478e-05	-	8	6	16	-	-	-	-	-	-	-	-	5	10	8	-	7	-	-	-	-	15	-	-	-	-	-	-	-	-	-	1.22678907461643e-05	3.91368421096624e-05	3.43073316418576e-05	-	-	-	-	-	-	-	-	3.17687935237281e-05	1.78035235413648e-05	3.83117201590986e-05	-	3.53674917570478e-05	-	-	-	-	3.54297978598343e-05	-	-	-	-	-	-	-	-
ENSG00000143858	4	10	12	3.63120115505335e-05	-	-	-	-	-	-	21.5	-	-	-	-	-	-	-	-	-	-	-	-	3	12	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	5.44807598266988e-05	-	-	-	-	-	-	-	-	-	-	-	-	3.02904716745134e-06	3.21061295458567e-05	-	-	2.19561953338775e-05	-	-	-	-	-	-
ENSG00000143862	25	12	12	6.53885298514884e-05	29	3	9	19	-	-	12.5	8.5	9	-	22	5	-	26.5	26	9.5	46	23	6	13.5	16	23	20.5	27.5	19	5	-	5.5	8	5	0.000352545181740347	4.90989944680913e-06	9.07025086003411e-05	5.20119614927956e-05	-	-	0.000104405121969282	4.0764457039632e-05	9.35033020935423e-05	-	0.000104304816390682	1.58399332278388e-05	-	9.63812836751426e-05	7.58075148024729e-05	7.11986646131806e-05	0.000225810361113696	9.0074946542262e-05	4.7795199601496e-05	8.90688551770415e-05	9.26436187321202e-05	0.000130614702606058	0.000108370134688944	6.48591592363075e-05	6.52347664318977e-05	1.16884216196962e-05	-	3.74935507298112e-05	6.55422932710792e-05	1.68331469579057e-05
ENSG00000143870	30	25	47	0.000183819107700048	91.5	57	31	54.5	34	25	5	32	14	47	54	39	41	56.5	77.5	67	75	37.5	46.5	42	24	66	28	47	80	69	208	86.5	119.5	126	0.000813325444591147	0.000243447983105381	7.52713817806665e-05	8.83203513234457e-05	0.000202908690578193	0.000139433824577837	2.91077364192144e-05	0.000163438050072834	7.40409958069022e-05	0.000183459301387287	0.0004616385786156	0.000299975305536072	0.000291534794159092	0.000139829284703541	0.000537289162546162	0.000634955826471287	0.000636486599060585	0.0001462727618954	0.000159347501938511	0.000125197789303792	3.74368751057175e-05	0.000550798398975526	0.000104974755070873	0.000267913556419668	0.000175765045199152	0.000233541362957334	0.000748377429094143	0.000512895777308198	0.000438012732508692	0.000602421084472228
ENSG00000143878	12	8	7.5	3.07137104634491e-05	7	-	-	-	-	-	31	-	-	3	-	-	-	-	-	-	-	4	5	10.5	18.5	5	4	30.5	-	-	-	3	-	5	2.58573413842733e-05	-	-	-	-	-	0.000293925053164268	-	-	1.31103152361115e-05	-	-	-	-	-	-	-	9.89702958338079e-06	1.59166937849222e-05	3.72389395329686e-05	5.79609617025154e-05	9.9635618516513e-06	8.51284873641172e-06	0.000154530678569184	-	-	-	1.40147299295184e-05	-	1.54730622686772e-05
ENSG00000143889	22	26	11	2.02986782819114e-05	10	-	19	23.5	9	-	17	6	-	-	11	-	7	-	29.5	28	-	20	6	33	-	48	10	16.5	8	21	4	40.5	4	34	0.000144306712270555	-	3.97247620638342e-05	1.15730915989117e-05	2.44724959635427e-05	-	2.26723866332332e-05	9.76929353529495e-06	-	-	2.02986782819114e-05	-	4.2857604128435e-05	-	4.19294407801647e-05	3.6653108571547e-05	-	1.62465940013298e-05	7.93833663321742e-06	3.63747611180487e-05	-	4.89091390347263e-05	1.22665737029354e-05	3.16810341360376e-05	1.38359810542995e-05	2.00900754826783e-05	7.66200183402286e-06	0.000105643014110614	7.32018816851226e-06	2.19766651510834e-05
ENSG00000143891	27	14	13	5.03572350657125e-05	32.5	9	24	16	9.5	-	-	3	5	63	9	5	6	10	15	10.5	4	16.5	10.5	16	6	14.5	7.5	-	19	12	18	12	5.5	19	0.000306550940488035	2.6867522007824e-05	6.77500846974103e-05	3.12654169240274e-05	5.08819166320139e-05	-	-	1.29827736310967e-05	4.73173153320628e-05	0.000220263931449367	0.000110486397832892	2.56048055362273e-05	6.34663052300528e-05	1.82426180055285e-05	9.01063241789347e-05	8.63578910645935e-05	2.32479651297961e-05	0.000125079740828847	6.66568963500995e-05	3.11530742683278e-05	1.73318533861671e-05	6.81607625981719e-05	3.20066733495121e-05	-	0.000164020142214766	2.29667337557842e-05	5.02190326980843e-05	6.18256681490686e-05	2.90213409329345e-05	4.75244345045485e-05
ENSG00000143924	28	36	29	3.49805197718908e-05	29	62.5	34	94	19.5	-	4	9	-	5.5	68	5	9	33.5	25	53.5	6.5	23	24	8.5	5	26	25	18.5	43	32.5	62	47	17.5	19.5	3.04050743864473e-05	4.53771757030855e-05	8.0209118228003e-05	5.50028114012859e-05	3.84317466728606e-05	-	1.05186953340341e-05	1.78386009813462e-05	-	7.88721577318279e-06	8.24721993001729e-05	2.99191594026999e-05	9.88186612868793e-05	2.47278727356909e-05	3.73856104423064e-05	0.000179718808589366	2.30903393433335e-05	2.87439323626648e-05	4.24609814157201e-05	7.35445369783213e-06	5.60745719280545e-06	3.31781666667507e-05	2.87687570396524e-05	3.18026259717426e-05	9.37712194404206e-05	4.34057342927701e-05	4.30720396877101e-05	0.000116680780681266	2.69955751599943e-05	1.73025919359847e-05
ENSG00000143933	30	16	51	0.000381081207673496	19	112.5	108	115	37.5	27	145	69.5	21	54	46.5	69	91.5	202	52.5	62	40	41	40.5	42.5	42.5	50.5	37.5	160	121	184	198	86.5	55	105.5	0.000208619891703097	0.000593790705133714	0.000619331564557819	0.00034257358658694	0.000203165745904424	0.000633123140403309	0.000728133103814592	0.000377798712988658	0.00010466807001019	0.000238703996446186	0.000393644370212277	0.000649193260012636	0.0011115412982325	0.00243796182616223	0.000220526675788048	0.000374118141844953	0.000140811300383838	0.000151592808355812	0.00022028995387551	0.00035769426999216	0.000312768930158652	0.000248449952782592	0.000128331377875331	0.00328625947012068	0.000476904126147709	0.000763753365948582	0.00100433478633791	0.00123827737072578	0.000389446795896839	0.000520616520830116
ENSG00000143947	30	16	187	0.00162189140590847	150	494	94	561.5	144	124	146	274	44	118	106	141	62	73	309	392	78	234	209.5	325	231.5	294	194	316.5	54	158.5	48	247	190	169.5	0.00172339139893956	0.00941963275973503	0.00115819782648813	0.0116887731342671	0.000856823210629024	0.00184997829907919	0.00108146926442008	0.00207372895869158	0.000876919930767769	0.0011859689350553	0.00197290458809552	0.00245017198404128	0.00142906938300367	0.00272389066876697	0.00280057655038089	0.00914511239563629	0.00122138754374315	0.00101494963834249	0.00184861095765777	0.00208477273508441	0.00152874900090255	0.00280301759802107	0.00138149822063476	0.00555016652305057	0.000207069354925985	0.00149928638867067	0.000112621562609102	0.00352922270826362	0.00241536720681642	0.00145335206098203
ENSG00000143954	1	4	11.5	0.000128724638587023	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000128724638587023	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000143977	12	5	11	4.132226301115e-05	4	9	-	14.5	6	-	-	-	-	9	-	-	-	17	-	12	-	9.5	10	12	-	12	-	-	-	11	-	-	-	-	6.96033699026689e-06	7.16040168008388e-05	-	3.22856493097302e-05	4.30364749968105e-05	-	-	-	-	2.93461495920732e-05	-	-	-	5.41885275449537e-05	-	3.07066525244192e-05	-	2.34695479016847e-05	7.8818355566243e-05	5.76315420603102e-05	-	5.94719319450842e-05	-	-	-	3.50011019570634e-05	-	-	-	-
ENSG00000143995	5	8	7	1.71108219230349e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	4	-	-	-	-	-	-	-	-	-	5	-	11	-	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.71108219230349e-05	1.72746571413046e-05	-	-	-	-	-	-	-	-	-	3.48514077120036e-06	-	0.000146505421768285	-	2.81286274338438e-06
ENSG00000144021	20	10	7	1.03180252944618e-05	-	11	5	5	7	-	-	9	-	4	13	-	7	7	5	9	3	5	11	7	10	10	3	-	-	-	-	9	-	5.5	-	5.76726451280722e-06	1.55851345229026e-05	5.54899044229936e-06	1.6630406528475e-05	-	-	2.355106561719e-05	-	1.10140623932932e-05	3.3323180536026e-05	-	2.62025125105399e-05	7.25134862736346e-06	4.69980576224478e-05	1.33455056509794e-05	1.11467044156872e-05	1.01688929081797e-05	1.4408681984809e-05	6.17412422246803e-06	5.32538942159127e-06	2.61874404107039e-05	9.17667408907435e-06	-	-	-	-	0.000142924340082836	-	4.72218413466945e-06
ENSG00000144028	29	83	41	5.10896971446497e-05	68	230	131	274	31	6	27	21	4.5	10.5	18	24.5	41	203	143.5	41	-	27.5	23	152	9	102	35	115.5	32	54.5	47	160.5	29.5	99.5	3.96665828995776e-05	0.00011910460485459	0.000176388745079752	8.62610868457889e-05	3.99254704283215e-05	1.16930830246636e-05	1.76187792837345e-05	4.19166950032694e-05	7.25473964714792e-06	7.78301592147322e-06	4.19747151788379e-05	5.11284099860808e-05	0.000239062655064334	0.000112236284373841	0.000158310603826544	9.28347146898742e-05	-	2.68328909539447e-05	3.92002537502978e-05	8.76634805085536e-05	1.64578947949942e-05	9.02276965027128e-05	2.71260050181607e-05	9.00387996817721e-05	4.36601492036666e-05	4.53174253002071e-05	2.39025820312707e-05	0.000380763574269121	3.96997778620193e-05	5.23246453476831e-05
ENSG00000144029	16	8	5.5	1.31510590771138e-05	9	6	8	8	-	-	3	-	5	3	5	-	-	3	3	8	-	-	6	8	-	6	-	-	-	5	-	4	-	-	3.28099567954375e-05	4.84631078505145e-06	2.34469357778881e-05	9.46640985598086e-06	-	-	4.46902378859884e-06	-	3.06532205546115e-05	1.76173311168882e-05	4.49732188019423e-05	-	-	7.98493919106983e-06	7.29523912753963e-06	2.21765140677299e-05	-	-	1.36389277733428e-05	8.43268100863491e-06	-	1.26631903808847e-05	-	-	-	1.56740877655521e-05	-	1.11699070079353e-05	-	-
ENSG00000144034	9	7	8	7.79481511642551e-06	-	3	9	8.5	-	-	-	-	-	-	-	-	-	14	3	-	-	-	-	15	-	4	-	-	-	-	-	9	-	3	-	4.92680684282334e-06	2.74788479376531e-05	9.46214025313256e-06	-	-	-	-	-	-	-	-	-	3.01014857659973e-05	2.80147692289026e-06	-	-	-	-	1.08112825875375e-05	-	6.51768949482007e-06	-	-	-	-	-	3.89068068345754e-05	-	1.40898716246827e-06
ENSG00000144035	3	11	9	4.05105019277018e-05	-	-	-	-	-	-	-	-	-	37	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	0.000282844270729017	2.28311160900139e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.77977140929433e-05	-	-	-
ENSG00000144036	22	17	6	1.17726055844383e-05	9	4	-	5	8	-	13	4	-	-	-	3	-	-	23	5	4	7	5	10	6	7	5	9.5	12	8	-	3.5	3	3	2.00611942450573e-05	3.54429964428106e-06	-	6.05353821979835e-06	1.93385754540375e-05	-	2.33572215049809e-05	2.19394081398972e-05	-	-	-	1.90021820365262e-05	-	-	1.13360049813321e-05	1.41079844970899e-05	3.94794042154956e-06	7.23216326932115e-06	9.60140153434181e-06	1.08124374289971e-05	1.95753333504882e-05	1.24142177591545e-05	1.16024013828073e-05	2.74782988657292e-05	2.46293366301467e-05	2.38269343276553e-05	-	1.66372760174473e-05	4.82432439687381e-06	1.97227451037102e-06
ENSG00000144040	6	10	10	4.87929838180738e-05	-	-	-	-	-	-	23.5	-	-	9	10.5	-	-	-	-	-	-	-	-	8	11	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	8.83946721636428e-05	-	-	6.36500190515641e-05	5.13870937985514e-05	-	-	-	-	-	-	-	-	1.18041078240837e-05	1.66067104694251e-05	-	-	-	-	-	1.15881342567048e-05	-	-	-
ENSG00000144048	2	3	5	4.86194277899763e-06	-	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	3.40875479352388e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.31513076447137e-06	-	-
ENSG00000144115	1	4	4	9.68889841000986e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9.68889841000986e-06	-	-	-	-	-	-	-	-	-	-
ENSG00000144118	27	12	14	6.52065183726228e-05	15	15.5	-	11.5	10	-	32	13	7	8	-	29	12	17	18	20	47	20	17.5	12.5	6	22	11.5	6	25	12	10	9	15	30.5	8.15474550103162e-05	3.97891849703459e-05	-	1.89366022237634e-05	5.32663165142976e-05	-	0.00022409980445867	2.55653960394072e-05	5.27671686859498e-05	1.95016179760285e-05	-	0.000185635984970844	0.000154016663424156	3.92524692253182e-05	7.07584648080008e-05	7.03891612140227e-05	0.000359092591199674	7.28147229337654e-05	7.50790727993081e-05	6.05733650549937e-05	1.71410939667648e-05	9.90203307152231e-05	4.37726146367133e-05	3.59788650975961e-05	0.000115738752742949	2.6265156753711e-05	2.10046416529904e-05	5.9355362116106e-05	7.26505273194706e-05	5.23027837657118e-05
ENSG00000144119	1	3	4	2.976306745396e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.976306745396e-06	-	-	-	-	-	-	-	-	-	-
ENSG00000144120	1	3	3	1.16414622529524e-05	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.16414622529524e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000144134	10	5	4	1.01435596517411e-05	-	-	6	-	-	-	6	-	-	-	-	-	-	-	3	3	-	3	-	11	3	7	3	5	-	-	-	-	-	-	-	-	2.3340604652292e-05	-	-	-	1.07218790147705e-05	-	-	-	-	-	-	-	9.996607438401e-06	1.02905118650813e-05	-	1.06168141862134e-05	-	7.93433450077852e-06	1.87191206232725e-06	3.1974249896274e-05	4.43649179560613e-06	7.65173126592941e-06	-	-	-	-	-	-
ENSG00000144161	1	3	5	2.13684013343663e-06	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.13684013343663e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000144199	1	3	3	7.12916595940862e-06	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.12916595940862e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000144224	24	10	9	1.46151915259421e-05	10	11.5	12	16.5	6	-	14	-	-	-	9	-	8	11	9.5	22	6	6.5	10	10	10	32	6	7	8	7	15	14.5	-	10.5	4.13932998887537e-05	7.34416479422489e-06	3.2288253887246e-05	1.21419469359057e-05	9.91081085842171e-06	-	1.22178319355184e-05	-	-	-	2.10076725225535e-05	-	0.000108077360484542	1.32439562398073e-05	2.70644171540839e-05	4.7929971118525e-05	4.34658116130974e-06	6.785686881155e-06	2.23706216935816e-05	1.59723984979799e-05	1.04156469485768e-05	8.13842566897688e-05	1.3533822796525e-05	1.1477938472308e-05	2.11585475831739e-05	1.54488679257724e-05	1.19544638940229e-05	5.3457921531215e-05	-	1.24758251024992e-05
ENSG00000144229	1	4	5	3.7561486734464e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.7561486734464e-06	-	-	-	-	-	-	-	-	-	-
ENSG00000144231	13	6	6	8.23124959126207e-06	-	8	6	7.5	3	-	-	-	-	-	-	-	4	6	3.5	7	-	-	-	9	-	5	-	-	-	12	-	6	-	13	-	8.21648884351664e-06	2.51835441083612e-05	5.6582937911417e-06	4.9657393053453e-06	-	-	-	-	-	-	-	1.47207601754389e-05	4.98291903661771e-06	3.56997794351329e-06	4.42585392463427e-06	-	-	-	3.33141246577544e-06	-	8.2460103390075e-06	-	-	-	1.47429999019068e-05	-	2.80229781330302e-05	-	1.63127067136742e-05
ENSG00000144283	10	18	6	1.35782284926155e-05	-	-	-	-	-	-	7	4	-	-	4	-	-	-	4	10	-	-	-	22	12	-	-	-	-	5	5.5	6	-	-	-	-	-	-	-	-	1.4888505667089e-05	2.23019115211941e-05	-	-	6.10545559670254e-06	-	-	-	3.93052652941144e-06	1.3346535923521e-05	-	-	-	6.04959938842553e-06	2.46125675939318e-05	-	-	-	-	5.8748172900553e-06	4.0561911296467e-06	1.60764216067164e-05	-	-
ENSG00000144285	1	15	9	1.26242273120058e-05	-	-	-	-	-	-	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.26242273120058e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
