GeneID	#Tissues	maxPeptides	medianSpectralCount	medianTop3Abundance	SpectralCount.CSF	SpectralCount.adipocyte	SpectralCount.bone	SpectralCount.breast	SpectralCount.heart	SpectralCount.lung	SpectralCount.ovary	SpectralCount.pancreas	SpectralCount.platelets_lysate	SpectralCount.platelets_secreted	WithInSampleTop3Abundance.CSF	WithInSampleTop3Abundance.adipocyte	WithInSampleTop3Abundance.bone	WithInSampleTop3Abundance.breast	WithInSampleTop3Abundance.heart	WithInSampleTop3Abundance.lung	WithInSampleTop3Abundance.ovary	WithInSampleTop3Abundance.pancreas	WithInSampleTop3Abundance.platelets_lysate	WithInSampleTop3Abundance.platelets_secreted
ENSG00000171401	5	11	10	7.71247826351621e-05	4	-	12	-	8	5	-	-	17.5	-	2.18388566824292e-05	-	0.000129741869326146	-	5.18325426229137e-05	0.000127857442615064	-	-	7.71247826351621e-05	-
ENSG00000171403	10	43	418	0.00169769077651311	544	478	375	129	299	280	102	421	352.5	1443	0.0149390966174268	0.00146368677312996	0.00306101892691468	0.00259821468497059	0.00293051291928025	0.00503910924246063	0.0262649653248874	0.00546679653614317	0.00135472103011855	0.00545558184451508
ENSG00000171428	1	3	3	7.53250966650454e-06	-	-	3	-	-	-	-	-	-	-	-	-	7.53250966650454e-06	-	-	-	-	-	-	-
ENSG00000171453	3	3	5	0.0001137534075186	-	-	-	5	-	3	-	5	-	-	-	-	-	0.000162167149846633	-	1.67571626119036e-05	-	0.0001137534075186	-	-
ENSG00000171490	2	15	26	0.000808159024085797	-	-	-	-	-	34	-	18	-	-	-	-	-	-	-	0.00144571858362818	-	0.000170599464543416	-	-
ENSG00000171492	1	5	5	6.83743054176531e-05	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	6.83743054176531e-05	-	-	-	-
ENSG00000171497	1	10	15	7.40010343334463e-05	-	-	-	-	-	-	-	-	15	-	-	-	-	-	-	-	-	-	7.40010343334463e-05	-
ENSG00000171503	2	16	103	0.00111539229177291	-	11	-	-	128	-	-	-	-	-	-	3.86852718050549e-05	-	-	0.00160178202377005	-	-	-	-	-
ENSG00000171530	1	12	51	0.000568882767343547	-	-	-	-	-	-	-	-	51	-	-	-	-	-	-	-	-	-	0.000568882767343547	-
ENSG00000171552	1	3	21	0.000121498927992754	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	0.000121498927992754	-
ENSG00000171557	5	34	511	0.00114221878811246	21	87	-	-	34.5	-	-	-	838	41	0.000273647765026549	0.000691495117071875	-	-	0.000172557354300542	-	-	-	0.0044935408331104	0.000244568523623612
ENSG00000171560	5	75	559.5	0.00212076611334915	15	83.5	-	-	151	-	-	-	762.5	643	0.000469546630179781	0.000318206853085693	-	-	0.000905541410922072	-	-	-	0.00516046443259681	0.00468469760693076
ENSG00000171564	5	47	713	0.0020117120075634	7	55.5	-	-	87.5	-	-	-	860	77	0.000165384302481008	0.000358413185044991	-	-	0.000857693850860107	-	-	-	0.00389769140918439	0.000948494764075583
ENSG00000171570	1	3	25	0.000151602593263185	-	-	-	-	-	-	-	-	25	-	-	-	-	-	-	-	-	-	0.000151602593263185	-
ENSG00000171603	1	3	3	5.78234527804609e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	5.78234527804609e-05	-	-	-	-
ENSG00000171724	1	3	3	0.000129311435760468	-	-	3	-	-	-	-	-	-	-	-	-	0.000129311435760468	-	-	-	-	-	-	-
ENSG00000171766	1	12	137	0.000263641876845397	-	-	-	-	-	-	-	-	137	-	-	-	-	-	-	-	-	-	0.000263641876845397	-
ENSG00000171793	4	9	12	0.000134864411128861	-	-	-	12	-	4	-	5	116.5	-	-	-	-	0.000342152930645744	-	7.97676205355985e-05	-	8.84607244371168e-05	0.000138938558567366	-
ENSG00000171824	1	21	18	0.000349686332919122	-	-	-	-	-	18	-	-	-	-	-	-	-	-	-	0.000349686332919122	-	-	-	-
ENSG00000171858	5	9	17	0.000411034290199711	-	-	12.5	16	-	38	-	65	9	-	-	-	0.000162873226042811	0.000531816942673457	-	0.00299437406244016	-	0.00181363963078542	3.74795964445571e-05	-
ENSG00000171861	1	4	5	0.00010244317241157	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	0.00010244317241157	-	-	-	-
ENSG00000171863	2	18	43	0.00341171503553479	-	-	-	-	-	32.5	-	132	-	-	-	-	-	-	-	0.00291926746741727	-	0.00341171503553479	-	-
ENSG00000171914	3	16	20	7.24308158209883e-05	-	11	-	-	96	-	-	-	6	-	-	5.09347759617903e-05	-	-	0.000411010204101378	-	-	-	1.30140853078151e-05	-
ENSG00000171953	1	6	17	0.000155521020769709	-	-	-	-	17	-	-	-	-	-	-	-	-	-	0.000155521020769709	-	-	-	-	-
ENSG00000171960	2	5	7	3.13469323109059e-05	-	-	-	4	-	-	-	10	-	-	-	-	-	2.51158275049026e-05	-	-	-	3.75780371169093e-05	-	-
ENSG00000171992	1	6	15.5	0.000240958797424916	-	-	-	-	15.5	-	-	-	-	-	-	-	-	-	0.000240958797424916	-	-	-	-	-
ENSG00000172037	3	41	548	0.0011988639688326	-	592	-	-	177	7	-	-	-	-	-	0.0011988639688326	-	-	0.00126581300521148	8.83464912450042e-05	-	-	-	-
ENSG00000172053	5	28	28	0.000139637565244013	-	-	4	64	7.5	22	-	-	65	-	-	-	7.56483704499939e-05	0.00112087092264755	6.13327954176914e-05	0.000330988293428888	-	-	0.000202045003184518	-
ENSG00000172057	1	3	10	0.000133081210775703	-	-	10	-	-	-	-	-	-	-	-	-	0.000133081210775703	-	-	-	-	-	-	-
ENSG00000172061	1	7	10	0.000100820692978107	-	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	0.000100820692978107	-
ENSG00000172062	2	6	8	0.000123239280352839	-	-	16.5	-	-	8	-	-	-	-	-	-	0.000172410938055792	-	-	0.000123239280352839	-	-	-	-
ENSG00000172115	2	10	98	0.000386888258900345	-	-	-	-	150	-	-	-	66.5	-	-	-	-	-	0.00187015642819156	-	-	-	0.000264585387065937	-
ENSG00000172164	2	19	33	0.000128284694263719	-	-	-	19	-	-	-	-	42.5	-	-	-	-	0.000816530274544118	-	-	-	-	0.000109685206380918	-
ENSG00000172171	1	6	7	0.000117778326106076	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	0.000117778326106076	-	-	-	-
ENSG00000172172	3	9	12	7.53230881379432e-05	-	-	-	5	-	11	-	21	-	-	-	-	-	3.20377355853247e-05	-	0.000199597437247075	-	0.000118608440690562	-	-
ENSG00000172236	1	3	15	0.000153226101230199	-	15	-	-	-	-	-	-	-	-	-	0.000153226101230199	-	-	-	-	-	-	-	-
ENSG00000172239	1	5	98	0.000366218780995932	-	-	-	-	-	-	-	-	98	-	-	-	-	-	-	-	-	-	0.000366218780995932	-
ENSG00000172260	1	4	30	0.000375929729204716	30	-	-	-	-	-	-	-	-	-	0.000375929729204716	-	-	-	-	-	-	-	-	-
ENSG00000172270	6	6	14	0.000308681292043397	-	44	11.5	27	12	-	-	7	14	-	-	0.000341945842983774	0.000267364094378185	0.00155446132916493	0.000388346700917114	-	-	0.000286683209591745	0.000131939564492729	-
ENSG00000172331	1	4	16	6.0035998059678e-05	-	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	6.0035998059678e-05	-
ENSG00000172340	1	13	79	0.000922376611299898	-	-	-	-	79	-	-	-	-	-	-	-	-	-	0.000922376611299898	-	-	-	-	-
ENSG00000172354	5	6	40	0.000403150690316779	-	40	7	17	-	-	-	10	76	-	-	0.000623359371436016	4.23148475615075e-05	0.000403150690316779	-	-	-	0.000368103713193026	0.000438546540463155	-
ENSG00000172375	1	3	19	3.74165229315358e-05	-	-	-	-	-	-	-	-	19	-	-	-	-	-	-	-	-	-	3.74165229315358e-05	-
ENSG00000172380	1	3	5	8.37619127553722e-05	-	-	5	-	-	-	-	-	-	-	-	-	8.37619127553722e-05	-	-	-	-	-	-	-
ENSG00000172399	1	16	102	0.00154444707768602	-	-	-	-	102	-	-	-	-	-	-	-	-	-	0.00154444707768602	-	-	-	-	-
ENSG00000172403	1	6	13.5	0.000197717421592012	-	-	-	-	13.5	-	-	-	-	-	-	-	-	-	0.000197717421592012	-	-	-	-	-
ENSG00000172432	1	8	86	0.000194500710914188	-	-	-	-	-	-	-	-	86	-	-	-	-	-	-	-	-	-	0.000194500710914188	-
ENSG00000172531	4	19	122.5	0.000285184601615705	-	-	-	32	-	4	-	6	133	-	-	-	-	0.000595705112059081	-	7.54713068383474e-05	-	0.000324004857837761	0.000274145202778868	-
ENSG00000172543	1	7	44.5	0.000207233325970606	-	-	-	-	-	-	-	-	44.5	-	-	-	-	-	-	-	-	-	0.000207233325970606	-
ENSG00000172572	1	14	60	0.000221697626703351	-	-	-	-	-	-	-	-	60	-	-	-	-	-	-	-	-	-	0.000221697626703351	-
ENSG00000172661	2	10	27	6.47054193863406e-05	-	-	-	-	-	-	-	26	28	-	-	-	-	-	-	-	-	9.36674086080714e-05	3.57434301646098e-05	-
ENSG00000172725	2	15	61.5	0.000203358377368998	-	-	-	11	-	-	-	-	65	-	-	-	-	0.000409374268031963	-	-	-	-	0.000170199997083743	-
ENSG00000172732	1	4	5	9.4723520069491e-05	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	9.4723520069491e-05	-	-	-	-
ENSG00000172757	8	37	216.5	0.00105108940788867	-	46	10	16	62	5	7	-	242	615.5	-	0.000291685261767311	4.27051555224514e-05	0.000263368871359005	0.000312143779514439	4.80856198616792e-05	0.00128215085750123	-	0.00129569168988632	0.00246477759807517
ENSG00000172794	1	5	99	0.000105993638436021	-	-	-	-	-	-	-	-	99	-	-	-	-	-	-	-	-	-	0.000105993638436021	-
ENSG00000172809	4	8	33.5	0.00178217931449348	-	-	10.5	26	-	60	-	41	-	-	-	-	0.000292149615787762	0.00240469445538364	-	0.00326884928391354	-	0.00172810590457645	-	-
ENSG00000172831	1	5	25	5.51264628618463e-05	-	-	-	-	25	-	-	-	-	-	-	-	-	-	5.51264628618463e-05	-	-	-	-	-
ENSG00000172867	10	43	96	0.000399728586228064	447.5	93	358	78	213	176.5	67	162	71.5	260.5	0.00443447010216238	0.000306608883870714	0.00453860204817738	0.001479329115013	0.00215660521813251	0.00166543466245813	0.0119602537589985	0.000790709906153577	0.000192979163601962	0.000678081946279384
ENSG00000172878	1	6	11	0.000121154120454338	-	-	11	-	-	-	-	-	-	-	-	-	0.000121154120454338	-	-	-	-	-	-	-
ENSG00000172893	3	6	15	0.000131099334138363	-	-	17	15	-	3	-	-	-	-	-	-	0.000131099334138363	0.00115262845169024	-	0.000116528201770295	-	-	-	-
ENSG00000172939	2	3	21	3.41762790495073e-05	-	-	-	-	38.5	-	-	-	8	-	-	-	-	-	0.000132716243498904	-	-	-	3.1180430693044e-05	-
ENSG00000172954	2	3	37.5	0.000196373721175903	-	-	-	-	-	3	-	-	72	-	-	-	-	-	-	8.06527299920045e-05	-	-	0.000312094712359801	-
ENSG00000172992	1	6	9	9.38466772106895e-05	-	-	9	-	-	-	-	-	-	-	-	-	9.38466772106895e-05	-	-	-	-	-	-	-
ENSG00000173020	1	6	77.5	0.000133161580762699	-	-	-	-	-	-	-	-	77.5	-	-	-	-	-	-	-	-	-	0.000133161580762699	-
ENSG00000173039	1	3	5	3.56743621355118e-05	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	3.56743621355118e-05	-
ENSG00000173083	2	13	67	0.000331795842637544	-	-	-	-	-	-	-	-	62.5	76.5	-	-	-	-	-	-	-	-	0.000423723150104874	0.000331795842637544
ENSG00000173110	1	3	32	0.000156405513425316	-	32	-	-	-	-	-	-	-	-	-	0.000156405513425316	-	-	-	-	-	-	-	-
ENSG00000173113	1	3	3	2.24933762298072e-05	-	-	-	3	-	-	-	-	-	-	-	-	-	2.24933762298072e-05	-	-	-	-	-	-
ENSG00000173145	1	3	3	1.61402323517122e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	1.61402323517122e-05	-	-	-	-
ENSG00000173163	1	3	4	9.60660471581361e-06	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	9.60660471581361e-06	-
ENSG00000173171	2	7	10	0.000126882532499978	-	-	20	3	-	-	-	-	-	-	-	-	0.000398325847070802	8.71184157848144e-05	-	-	-	-	-	-
ENSG00000173210	1	7	12.5	2.79972547819518e-05	-	-	-	-	-	-	-	-	12.5	-	-	-	-	-	-	-	-	-	2.79972547819518e-05	-
ENSG00000173218	1	4	7	5.91316867724673e-05	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	5.91316867724673e-05	-	-	-	-
ENSG00000173230	1	7	45	7.81759068762716e-05	-	-	-	-	-	-	-	-	45	-	-	-	-	-	-	-	-	-	7.81759068762716e-05	-
ENSG00000173262	1	3	73	0.00036048657784759	-	-	-	-	-	-	-	-	73	-	-	-	-	-	-	-	-	-	0.00036048657784759	-
ENSG00000173267	1	8	42	0.000187322604126596	-	42	-	-	-	-	-	-	-	-	-	0.000187322604126596	-	-	-	-	-	-	-	-
ENSG00000173369	1	3	27	9.52294807866577e-05	-	-	-	-	27	-	-	-	-	-	-	-	-	-	9.52294807866577e-05	-	-	-	-	-
ENSG00000173402	1	4	10	0.000143486940122484	-	-	-	-	10	-	-	-	-	-	-	-	-	-	0.000143486940122484	-	-	-	-	-
ENSG00000173442	1	9	15	5.46021731287314e-05	-	-	-	-	-	-	-	15	-	-	-	-	-	-	-	-	-	5.46021731287314e-05	-	-
ENSG00000173473	1	6	13	0.000134978547150138	-	-	-	-	-	-	-	13	-	-	-	-	-	-	-	-	-	0.000134978547150138	-	-
ENSG00000173486	2	7	12.5	7.27984817660694e-05	-	-	-	-	10	-	-	-	14	-	-	-	-	-	3.19381859683453e-05	-	-	-	9.94796772466743e-05	-
ENSG00000173540	1	11	59	0.000137278509219904	-	-	-	-	-	-	-	-	59	-	-	-	-	-	-	-	-	-	0.000137278509219904	-
ENSG00000173542	1	5	54	0.00122398943456187	-	-	-	-	-	-	-	-	54	-	-	-	-	-	-	-	-	-	0.00122398943456187	-
ENSG00000173545	2	15	42	0.00125342544796361	-	-	-	-	-	80	-	4	-	-	-	-	-	-	-	0.00228608106972996	-	0.00022076982619726	-	-
ENSG00000173546	2	3	7	5.70197226082105e-05	-	8	7	-	-	-	-	-	-	-	-	3.41601258681152e-05	9.59490679451114e-05	-	-	-	-	-	-	-
ENSG00000173599	1	9	70	0.000130551808131662	-	70	-	-	-	-	-	-	-	-	-	0.000130551808131662	-	-	-	-	-	-	-	-
ENSG00000173614	1	5	7	0.000101530726248385	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	0.000101530726248385	-	-	-	-
ENSG00000173641	1	7	58	0.000269927857525376	-	-	-	-	58	-	-	-	-	-	-	-	-	-	0.000269927857525376	-	-	-	-	-
ENSG00000173674	2	9	10	5.11871980985738e-05	-	-	-	-	-	-	-	25	7	-	-	-	-	-	-	-	-	0.000453317019999725	3.21991307509829e-05	-
ENSG00000173692	5	26	18	0.000135600341803873	-	-	-	22	7	8.5	-	126	50	-	-	-	-	0.00015102535218951	8.59698494914512e-05	0.000238120973919276	-	0.00108830089481871	0.000120175331418236	-
ENSG00000173714	1	3	7	0.00012605487061438	7	-	-	-	-	-	-	-	-	-	0.00012605487061438	-	-	-	-	-	-	-	-	-
ENSG00000173744	1	5	23	4.30888436879303e-05	-	-	-	-	-	-	-	-	23	-	-	-	-	-	-	-	-	-	4.30888436879303e-05	-
ENSG00000173757	1	14	106.5	0.000425556440694811	-	-	-	-	-	-	-	-	106.5	-	-	-	-	-	-	-	-	-	0.000425556440694811	-
ENSG00000173786	3	18	38	0.000180337212412755	-	-	6	38	-	-	-	-	46	-	-	-	0.000140661608963382	0.00144178650812081	-	-	-	-	0.000180337212412755	-
ENSG00000173801	5	26	17	0.000135896079444621	13	-	-	8	191	5	-	-	15	-	9.31070546821618e-05	-	-	0.000208647556711063	0.00165025116565586	9.19459817365727e-05	-	-	8.00355620857592e-05	-
ENSG00000173905	3	13	6	0.000144433610112951	-	-	6	-	-	6	-	19	-	-	-	-	3.10335076872836e-05	-	-	0.000166329610634192	-	0.000144433610112951	-	-
ENSG00000173914	1	3	6	3.725733162394e-05	-	-	6	-	-	-	-	-	-	-	-	-	3.725733162394e-05	-	-	-	-	-	-	-
ENSG00000173915	4	4	7	7.51843724582701e-05	-	-	7	-	17	7	-	7	-	-	-	-	0.00011731149257999	-	8.56975392875981e-05	7.51843724582701e-05	-	5.50825401568686e-05	-	-
ENSG00000173933	1	3	4.5	3.49863510218481e-05	-	-	4.5	-	-	-	-	-	-	-	-	-	3.49863510218481e-05	-	-	-	-	-	-	-
ENSG00000173991	1	6	28	0.000208349483946396	-	-	-	-	28	-	-	-	-	-	-	-	-	-	0.000208349483946396	-	-	-	-	-
ENSG00000173992	1	8	35.5	0.00014740966438413	-	-	-	-	-	-	-	-	35.5	-	-	-	-	-	-	-	-	-	0.00014740966438413	-
ENSG00000174021	1	3	52	0.000264903540737071	-	-	-	-	-	-	-	-	52	-	-	-	-	-	-	-	-	-	0.000264903540737071	-
ENSG00000174173	1	14	29	0.000724824647555316	-	-	-	-	-	29	-	-	-	-	-	-	-	-	-	0.000724824647555316	-	-	-	-
ENSG00000174175	2	27	128.5	0.000469165356822733	-	-	-	-	-	-	-	-	132	42	-	-	-	-	-	-	-	-	0.000475482399054484	0.000301997660682127
ENSG00000174231	2	38	66	0.000168189862571015	-	-	-	59	-	-	-	73	-	-	-	-	-	0.000269989421572254	-	-	-	6.63903035697766e-05	-	-
ENSG00000174233	1	3	5.5	9.78627057554994e-06	-	-	-	-	-	-	-	-	5.5	-	-	-	-	-	-	-	-	-	9.78627057554994e-06	-
ENSG00000174243	1	9	10	0.000472243690991027	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	0.000472243690991027	-	-	-	-
ENSG00000174292	1	5	7	0.000205140431129259	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	0.000205140431129259	-	-	-	-
ENSG00000174437	7	38	32	0.000232938602669968	-	7	10	44	419	32	-	60	44	-	-	2.34368169938274e-05	5.4103732091415e-05	0.000379150928939016	0.0045561859166286	0.000334222120962451	-	0.000153913694928015	0.000232938602669968	-
ENSG00000174442	1	10	12.5	9.3708327143592e-05	-	-	12.5	-	-	-	-	-	-	-	-	-	9.3708327143592e-05	-	-	-	-	-	-	-
ENSG00000174444	4	28	64	0.00294756949673788	-	-	17	54	-	159.5	-	113	-	-	-	-	0.000276032465398469	0.00263302415105817	-	0.0127392628107959	-	0.0142880870055164	-	-
ENSG00000174547	4	13	17	0.000140662684389499	-	-	3	3	-	31	-	33	-	-	-	-	1.61352789088124e-05	2.06313147949061e-05	-	0.000423269639541923	-	0.000260694053984092	-	-
ENSG00000174672	1	3	3	8.50238859812724e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	8.50238859812724e-05	-	-	-	-
ENSG00000174684	1	5	9	0.000158791782510586	9	-	-	-	-	-	-	-	-	-	0.000158791782510586	-	-	-	-	-	-	-	-	-
ENSG00000174720	1	10	7	0.000111753929032115	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	0.000111753929032115	-	-	-	-
ENSG00000174748	2	10	40	0.00258334708909998	-	-	-	-	-	29.5	-	40	-	-	-	-	-	-	-	0.00652725282206955	-	0.00258334708909998	-	-
ENSG00000174775	1	4	27	4.71792118264823e-05	-	-	-	-	-	-	-	-	27	-	-	-	-	-	-	-	-	-	4.71792118264823e-05	-
ENSG00000174780	4	30	49	0.000567222339139635	-	-	16	49	-	36.5	-	106	-	-	-	-	9.35502995679421e-05	0.000860720003224652	-	0.000413769814646724	-	0.00264438558712336	-	-
ENSG00000174840	2	6	7	0.000103089104727201	-	-	-	7	-	5	-	-	-	-	-	-	-	0.000238899012566295	-	7.97953535206699e-05	-	-	-	-
ENSG00000174842	1	10	13	7.84349218695945e-05	-	-	13	-	-	-	-	-	-	-	-	-	7.84349218695945e-05	-	-	-	-	-	-	-
ENSG00000174876	1	6	5	3.01134789471788e-05	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	3.01134789471788e-05	-
ENSG00000174886	2	8	29	0.000169374596790384	-	-	-	9	49	-	-	-	-	-	-	-	-	9.13479220434591e-05	0.000247401271537308	-	-	-	-	-
ENSG00000174903	4	13	124.5	0.000473188040412803	-	104.5	12	-	-	-	-	8	145.5	-	-	0.000460433467969227	9.0432836907323e-05	-	-	-	-	1.43187064312783e-05	0.000906087533000235	-
ENSG00000174917	1	3	8	2.25322868341232e-05	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	2.25322868341232e-05	-	-
ENSG00000174938	2	8	20	0.000285982972989155	26	-	-	-	-	-	-	14	-	-	0.000483247580431461	-	-	-	-	-	-	8.87183655468492e-05	-	-
ENSG00000174953	1	11	14.5	0.000220137969354171	-	-	-	-	-	14.5	-	-	-	-	-	-	-	-	-	0.000220137969354171	-	-	-	-
ENSG00000175084	2	44	86.5	0.000585299718916474	-	67	-	-	1191	-	-	-	-	-	-	0.000377268028570306	-	-	0.0182934468425457	-	-	-	-	-
ENSG00000175104	1	4	29.5	5.9980672710431e-05	-	-	-	-	-	-	-	-	29.5	-	-	-	-	-	-	-	-	-	5.9980672710431e-05	-
ENSG00000175110	4	9	15.5	0.000233450117903461	-	-	-	16	37	15	-	8	-	-	-	-	-	0.000333769028202652	7.03744187067132e-05	0.000324459455574914	-	0.000142440780232008	-	-
ENSG00000175115	1	5	28	9.81698862274879e-05	-	-	-	-	-	-	-	-	28	-	-	-	-	-	-	-	-	-	9.81698862274879e-05	-
ENSG00000175130	1	3	9	0.000274048974039487	-	-	-	9	-	-	-	-	-	-	-	-	-	0.000274048974039487	-	-	-	-	-	-
ENSG00000175161	1	3	8	0.000198091661490534	8	-	-	-	-	-	-	-	-	-	0.000198091661490534	-	-	-	-	-	-	-	-	-
ENSG00000175166	6	34	27.5	0.000287166652487045	-	-	17	111	13	15.5	-	76	79	-	-	-	9.66373802740546e-05	0.00152967907024597	0.000264632570528647	0.000353767498146575	-	0.0024993817876096	0.000256256457118797	-
ENSG00000175183	1	3	3	2.341264232409e-05	-	-	-	3	-	-	-	-	-	-	-	-	-	2.341264232409e-05	-	-	-	-	-	-
ENSG00000175198	1	18	121	0.00092392042480031	-	-	-	-	121	-	-	-	-	-	-	-	-	-	0.00092392042480031	-	-	-	-	-
ENSG00000175203	5	17	44	0.000337095689603028	-	-	-	15	20	5	-	11	97	-	-	-	-	0.000682187607888169	0.000185986666344631	8.49650010331943e-05	-	0.000337095689603028	0.000549731315506933	-
ENSG00000175216	4	36	102	0.000147194398417439	-	-	6	16	-	-	-	16	135	-	-	-	1.1953768893423e-05	0.000115936358077565	-	-	-	4.60837636841125e-05	0.000271315460694818	-
ENSG00000175220	4	25	36	0.000226886780578152	-	30	-	-	31.5	-	-	3	135.5	-	-	0.000166180807045997	-	-	0.000302043865754078	-	-	3.06827407630714e-05	0.000359605103891248	-
ENSG00000175221	1	4	4	0.000205476898287941	-	-	-	4	-	-	-	-	-	-	-	-	-	0.000205476898287941	-	-	-	-	-	-
ENSG00000175324	1	3	23	8.52359357551328e-05	-	-	-	-	-	-	-	-	23	-	-	-	-	-	-	-	-	-	8.52359357551328e-05	-
ENSG00000175334	1	4	50.5	0.000191025970189372	-	-	-	-	-	-	-	-	50.5	-	-	-	-	-	-	-	-	-	0.000191025970189372	-
ENSG00000175354	1	3	4	7.10206679333659e-05	-	-	-	4	-	-	-	-	-	-	-	-	-	7.10206679333659e-05	-	-	-	-	-	-
ENSG00000175376	2	3	3.5	4.57223395402244e-05	-	-	-	-	-	3	-	4	-	-	-	-	-	-	-	7.75324567161659e-05	-	1.39122223642828e-05	-	-
ENSG00000175387	1	4	9	2.76518523252897e-05	-	-	-	-	-	-	-	-	9	-	-	-	-	-	-	-	-	-	2.76518523252897e-05	-
ENSG00000175390	4	8	10.5	0.000386627295928075	-	-	6	18	-	24	-	10	-	-	-	-	6.03857449069159e-05	0.000742281175019598	-	0.000386627295928075	-	0.000692141829951663	-	-
ENSG00000175416	2	7	12.5	0.000102482953313423	-	-	5	-	-	-	-	-	22.5	-	-	-	0.000123265082403225	-	-	-	-	-	0.000102482953313423	-
ENSG00000175445	1	4	19	6.72510020378751e-05	-	19	-	-	-	-	-	-	-	-	-	6.72510020378751e-05	-	-	-	-	-	-	-	-
ENSG00000175471	1	6	14	1.74878827748832e-05	-	-	-	-	-	-	-	-	14	-	-	-	-	-	-	-	-	-	1.74878827748832e-05	-
ENSG00000175550	1	6	16	0.000153094603181736	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	0.000153094603181736	-	-
ENSG00000175581	2	4	13	0.000182707575303767	-	-	-	-	-	12	-	14	-	-	-	-	-	-	-	0.000250838584171094	-	0.00011457656643644	-	-
ENSG00000175582	4	14	57.5	0.00026964579072475	-	8	13.5	-	15	-	-	-	132.5	-	-	1.85393854155626e-05	0.000169051825992751	-	8.20319979878543e-05	-	-	-	0.000549695892646096	-
ENSG00000175662	1	7	32	6.59178976190548e-05	-	-	-	-	-	-	-	-	32	-	-	-	-	-	-	-	-	-	6.59178976190548e-05	-
ENSG00000175792	6	15	21	0.000178233629423959	-	-	6	28	29.5	25.5	-	26	16	-	-	-	4.49052374664819e-05	0.000555102533753402	0.000141578755179583	0.000281664600123958	-	0.000843122321255407	0.00013361073869479	-
ENSG00000175793	2	7	7	3.0209128460392e-05	-	-	-	-	5	-	-	-	7	-	-	-	-	-	2.26387863396259e-05	-	-	-	3.04478858313992e-05	-
ENSG00000175895	1	9	11	4.78632586545971e-05	-	-	-	-	-	-	-	-	11	-	-	-	-	-	-	-	-	-	4.78632586545971e-05	-
ENSG00000175899	4	49	27.5	0.000115908184424867	66	28	-	-	93.5	-	-	-	19	-	0.000606723718590577	8.80428802368873e-05	-	-	0.000627130135780992	-	-	-	3.20879254360159e-05	-
ENSG00000175931	2	36	123	0.000306979009361661	-	-	-	-	-	72	-	-	127	-	-	-	-	-	-	0.000818418550911219	-	-	0.000292843874476228	-
ENSG00000176014	7	22	31	7.21948135002125e-05	-	31	270.5	6	23	17	-	11	37	-	-	6.69906899145434e-05	0.0142844767948544	0.000178837836072692	0.000207830124527865	0.000224099584928072	-	0.000367999412473	4.88312882490777e-05	-
ENSG00000176101	1	4	7	2.21467242777358e-05	-	-	7	-	-	-	-	-	-	-	-	-	2.21467242777358e-05	-	-	-	-	-	-	-
ENSG00000176105	2	9	26	0.000165754741278708	-	-	-	19	-	-	-	-	33	-	-	-	-	0.00147180057396896	-	-	-	-	0.00013270646173658	-
ENSG00000176148	1	5	7	4.34211825051725e-05	-	-	7	-	-	-	-	-	-	-	-	-	4.34211825051725e-05	-	-	-	-	-	-	-
ENSG00000176248	1	8	12	0.000212854284996893	-	-	12	-	-	-	-	-	-	-	-	-	0.000212854284996893	-	-	-	-	-	-	-
ENSG00000176390	1	7	28	6.40526419526475e-05	-	-	-	-	-	-	-	-	28	-	-	-	-	-	-	-	-	-	6.40526419526475e-05	-
ENSG00000176422	1	8	31	0.000112928063438753	-	-	-	-	31	-	-	-	-	-	-	-	-	-	0.000112928063438753	-	-	-	-	-
ENSG00000176454	1	11	22	0.00041553289799177	-	-	-	22	-	-	-	-	-	-	-	-	-	0.00041553289799177	-	-	-	-	-	-
ENSG00000176619	3	12	43	0.000203379609503763	-	41.5	-	-	78.5	-	-	6	-	-	-	0.000187176019418945	-	-	0.000492132288006247	-	-	0.000159486130416862	-	-
ENSG00000176623	2	11	25.5	0.000100869602042456	-	-	-	-	44	-	-	-	7	-	-	-	-	-	0.000191567180924015	-	-	-	1.01720231608981e-05	-
